Date,Open,High,Low,Close,Volume
2018-11-23,2159.65,2187.32,2151.95,2184.69,128376
2018-11-26,2184.69,2217.13,2182.63,2214.97,115428
2018-11-27,2214.97,2243.51,2209.17,2215.44,129192
2018-11-28,2215.44,2216.18,2189.91,2200.62,132401
2018-11-29,2200.62,2210.44,2198.4,2209.48,61757
2018-11-30,2209.48,2288.45,2123.36,2196.2,152569
2018-12-03,2196.2,2253.53,2185.52,2235.49,158714
2018-12-04,2235.49,2239.89,2234.2,2237.95,127752
2018-12-05,2237.95,2263.52,2224.65,2230.51,88382
2018-12-06,2230.51,2242.87,2223.92,2233.94,141602
2018-12-07,2233.94,2239.59,2184.04,2207.35,84555
2018-12-10,2207.35,2209.99,2124.58,2188.42,107736
2018-12-11,2188.42,2211.88,2187.5,2211.72,97686
2018-12-12,2211.72,2214.84,2177.15,2198.84,62996
2018-12-13,2198.84,2199.64,2165.69,2178.6,46380
2018-12-14,2178.6,2190.11,2164.45,2188.99,66656
2018-12-17,2188.99,2225.22,2185.81,2212.02,93577
2018-12-18,2212.02,2231.83,2188.54,2226.0,165570
2018-12-19,2226.0,2272.95,2217.53,2245.48,106206
2018-12-20,2245.48,2246.64,2228.83,2230.31,76841
2018-12-21,2230.31,2240.07,2197.25,2202.35,123959
2018-12-24,2202.35,2242.05,2196.39,2231.67,138500
2018-12-25,2231.67,2233.36,2218.85,2225.17,107644
2018-12-26,2225.17,2230.61,2199.17,2220.12,125677
2018-12-27,2220.12,2247.63,2214.6,2246.17,128139
2018-12-28,2246.17,2257.52,2245.47,2256.99,97484
2018-12-31,2256.99,2273.17,2252.57,2265.81,163718
2019-01-01,2265.81,2342.42,2263.21,2309.17,73973
2019-01-02,2309.17,2325.72,2293.05,2295.59,114409
2019-01-03,2295.59,2327.82,2283.78,2314.0,51759
2019-01-04,2314.0,2379.07,2301.69,2314.64,182167
2019-01-07,2314.64,2324.95,2312.21,2319.6,81644
2019-01-08,2319.6,2373.2,2298.23,2350.52,53781
2019-01-09,2350.52,2389.18,2314.62,2360.38,214608
2019-01-10,2360.38,2437.45,2352.03,2370.87,76301
2019-01-11,2370.87,2397.63,2367.43,2392.61,47196
2019-01-14,2392.61,2400.68,2383.69,2384.05,105663
2019-01-15,2384.05,2398.56,2345.12,2365.64,123380
2019-01-16,2365.64,2366.79,2335.86,2343.2,52232
2019-01-17,2343.2,2392.94,2288.18,2302.29,153217
2019-01-18,2302.29,2348.15,2300.78,2343.97,40485
2019-01-21,2343.97,2355.16,2286.86,2320.65,144505
2019-01-22,2320.65,2320.81,2315.1,2315.61,130913
2019-01-23,2315.61,2322.29,2298.21,2309.47,91516
2019-01-24,2309.47,2319.95,2309.44,2315.28,89014
2019-01-25,2315.28,2339.6,2309.78,2331.5,152424
2019-01-28,2331.5,2386.8,2292.41,2348.7,87273
2019-01-29,2348.7,2362.72,2333.82,2336.02,112548
2019-01-30,2336.02,2359.24,2280.64,2332.01,93014
2019-01-31,2332.01,2343.92,2302.23,2337.27,11257
2019-02-01,2337.27,2430.25,2313.89,2331.58,21116
2019-02-04,2331.58,2375.16,2328.24,2364.32,116462
2019-02-05,2364.32,2401.5,2344.47,2373.88,139032
2019-02-06,2373.88,2388.91,2373.65,2388.58,89185
2019-02-07,2388.58,2451.53,2311.32,2401.78,98350
2019-02-08,2401.78,2431.16,2379.81,2425.89,74781
2019-02-11,2425.89,2462.99,2393.66,2428.8,77633
2019-02-12,2428.8,2441.34,2395.58,2400.21,83808
2019-02-13,2400.21,2455.87,2380.82,2407.84,73809
2019-02-14,2407.84,2408.91,2388.85,2393.17,60485
2019-02-15,2393.17,2394.8,2348.68,2381.24,62842
2019-02-18,2381.24,2393.81,2356.12,2392.84,109526
2019-02-19,2392.84,2423.26,2384.95,2418.31,112990
2019-02-20,2418.31,2437.02,2417.48,2417.85,165558
2019-02-21,2417.85,2440.7,2364.24,2423.54,113079
2019-02-22,2423.54,2496.68,2376.5,2459.25,98678
2019-02-25,2459.25,2465.74,2449.48,2463.38,151114
2019-02-26,2463.38,2521.03,2439.65,2519.42,87486
2019-02-27,2519.42,2538.92,2507.02,2530.64,95457
2019-02-28,2530.64,2531.22,2488.18,2490.24,70682
2019-03-01,2490.24,2548.98,2470.25,2505.61,4595
2019-03-04,2505.61,2541.12,2490.72,2512.74,25540
2019-03-05,2512.74,2544.53,2512.51,2540.15,34995
2019-03-06,2540.15,2554.78,2536.64,2553.81,156454
2019-03-07,2553.81,2561.02,2505.36,2549.18,37878
2019-03-08,2549.18,2552.45,2432.43,2520.33,91906
2019-03-11,2520.33,2527.65,2509.54,2514.34,138127
2019-03-12,2514.34,2527.99,2478.91,2494.24,48275
2019-03-13,2494.24,2496.72,2477.59,2480.29,83052
2019-03-14,2480.29,2499.27,2474.03,2492.04,103161
2019-03-15,2492.04,2529.27,2484.08,2527.8,104211
2019-03-18,2527.8,2541.56,2523.61,2535.24,64742
2019-03-19,2535.24,2538.14,2504.94,2507.25,101373
2019-03-20,2507.25,2525.36,2500.47,2515.83,75265
2019-03-21,2515.83,2587.36,2512.4,2541.21,96692
2019-03-22,2541.21,2552.57,2483.95,2526.17,72105
2019-03-25,2526.17,2542.91,2497.24,2521.84,41649
2019-03-26,2521.84,2534.81,2519.1,2520.85,117614
2019-03-27,2520.85,2535.95,2490.0,2502.16,95861
2019-03-28,2502.16,2515.85,2466.37,2515.28,146140
2019-03-29,2515.28,2529.3,2505.96,2511.32,4156
2019-04-01,2511.32,2528.43,2475.96,2519.37,53703
2019-04-02,2519.37,2521.46,2453.77,2498.44,144270
2019-04-03,2498.44,2509.4,2465.66,2487.64,29725
2019-04-04,2487.64,2533.51,2482.04,2502.39,59433
2019-04-05,2502.39,2504.56,2492.88,2492.98,145610
2019-04-08,2492.98,2543.85,2492.52,2530.07,86660
2019-04-09,2530.07,2551.69,2496.57,2519.85,92713
2019-04-10,2519.85,2525.71,2515.27,2523.57,111247
2019-04-11,2523.57,2621.73,2517.28,2543.11,63659
2019-04-12,2543.11,2570.15,2504.35,2510.14,74798
2019-04-15,2510.14,2539.06,2460.96,2470.26,143380
2019-04-16,2470.26,2470.69,2435.11,2436.24,110550
2019-04-17,2436.24,2469.73,2427.98,2462.64,79823
2019-04-18,2462.64,2500.66,2433.86,2449.71,107283
2019-04-19,2449.71,2517.13,2427.91,2504.66,94331
2019-04-22,2504.66,2523.73,2490.53,2491.06,29274
2019-04-23,2491.06,2637.67,2431.6,2494.01,69871
2019-04-24,2494.01,2528.75,2490.01,2527.03,110500
2019-04-25,2527.03,2581.3,2502.11,2570.84,164003
2019-04-26,2570.84,2649.88,2559.7,2616.51,29660
2019-04-29,2616.51,2642.85,2615.3,2642.84,102155
2019-04-30,2642.84,2686.71,2618.2,2664.99,127293
2019-05-01,2664.99,2693.91,2653.54,2677.03,97166
2019-05-02,2677.03,2693.79,2674.33,2693.5,125746
2019-05-03,2693.5,2828.84,2673.53,2678.41,53466
2019-05-06,2678.41,2697.99,2628.17,2657.21,84062
2019-05-07,2657.21,2665.21,2634.88,2655.27,56891
2019-05-08,2655.27,2661.52,2643.02,2649.45,68518
2019-05-09,2649.45,2663.86,2630.25,2637.07,159419
2019-05-10,2637.07,2664.76,2557.31,2651.55,33910
2019-05-13,2651.55,2687.67,2638.75,2672.16,136841
2019-05-14,2672.16,2678.44,2641.27,2672.33,90137
2019-05-15,2672.33,2705.58,2631.8,2705.44,18214
2019-05-16,2705.44,2723.48,2662.83,2676.3,136563
2019-05-17,2676.3,2723.24,2641.78,2669.81,108512
2019-05-20,2669.81,2669.87,2650.71,2651.12,71795
2019-05-21,2651.12,2651.89,2590.56,2606.07,235095
2019-05-22,2606.07,2614.01,2582.09,2602.59,24788
2019-05-23,2602.59,2605.96,2556.32,2598.24,144867
2019-05-24,2598.24,2633.74,2596.45,2631.59,79254
2019-05-27,2631.59,2654.06,2627.27,2644.58,11367
2019-05-28,2644.58,2649.3,2613.04,2619.07,69971
2019-05-29,2619.07,2694.93,2594.47,2660.59,78714
2019-05-30,2660.59,2700.5,2656.24,2687.56,198394
2019-05-31,2687.56,2719.55,2661.15,2699.45,87332
2019-06-03,2699.45,2732.35,2572.02,2692.07,59836
2019-06-04,2692.07,2696.28,2639.02,2667.45,74656
2019-06-05,2667.45,2672.39,2533.45,2656.88,132197
2019-06-06,2656.88,2737.84,2590.37,2680.72,178963
2019-06-07,2680.72,2725.84,2669.02,2723.72,158153
2019-06-10,2723.72,2769.46,2721.7,2758.93,133259
2019-06-11,2758.93,2793.32,2698.65,2744.82,74353
2019-06-12,2744.82,2751.98,2694.27,2715.69,109682
2019-06-13,2715.69,2739.04,2696.08,2717.02,92490
2019-06-14,2717.02,2737.46,2660.75,2672.96,19591
2019-06-17,2672.96,2749.42,2608.79,2678.75,102631
2019-06-18,2678.75,2686.6,2661.48,2673.41,102260
2019-06-19,2673.41,2674.2,2656.44,2660.63,106005
2019-06-20,2660.63,2681.86,2613.73,2621.73,61189
2019-06-21,2621.73,2637.89,2615.01,2632.05,103495
2019-06-24,2632.05,2633.24,2617.48,2618.09,20402
2019-06-25,2618.09,2621.67,2586.68,2589.68,123355
2019-06-26,2589.68,2643.52,2503.64,2523.53,117150
2019-06-27,2523.53,2570.51,2501.34,2521.81,97728
2019-06-28,2521.81,2574.62,2506.92,2560.43,126209
2019-07-01,2560.43,2606.67,2557.23,2596.94,135101
2019-07-02,2596.94,2602.63,2581.22,2585.06,165057
2019-07-03,2585.06,2587.64,2563.87,2569.99,109984
2019-07-04,2569.99,2592.12,2555.71,2579.33,45421
2019-07-05,2579.33,2600.51,2549.36,2555.39,104071
2019-07-08,2555.39,2561.77,2544.64,2560.97,104937
2019-07-09,2560.97,2644.6,2545.63,2577.07,76429
2019-07-10,2577.07,2618.02,2572.86,2603.77,162965
2019-07-11,2603.77,2612.08,2591.15,2600.03,137011
2019-07-12,2600.03,2603.29,2593.76,2593.94,109354
2019-07-15,2593.94,2614.6,2566.96,2572.56,154094
2019-07-16,2572.56,2709.11,2439.06,2552.59,74916
2019-07-17,2552.59,2552.75,2545.15,2546.31,57686
2019-07-18,2546.31,2557.65,2544.14,2553.41,97409
2019-07-19,2553.41,2574.32,2552.06,2572.87,111490
2019-07-22,2572.87,2588.76,2530.36,2553.44,124538
2019-07-23,2553.44,2586.85,2552.6,2586.08,28822
2019-07-24,2586.08,2597.69,2577.39,2578.58,74526
2019-07-25,2578.58,2584.65,2573.64,2576.8,106305
2019-07-26,2576.8,2576.94,2555.8,2558.61,68173
2019-07-29,2558.61,2567.74,2452.67,2503.32,107522
2019-07-30,2503.32,2537.73,2451.03,2521.98,68537
2019-07-31,2521.98,2553.73,2517.76,2537.41,64571
2019-08-01,2537.41,2556.6,2517.28,2530.04,140292
2019-08-02,2530.04,2531.06,2529.0,2530.49,69983
2019-08-05,2530.49,2568.75,2463.59,2540.99,139544
2019-08-06,2540.99,2547.34,2490.39,2505.14,51645
2019-08-07,2505.14,2506.32,2468.66,2492.57,73664
2019-08-08,2492.57,2517.1,2483.08,2509.23,106101
2019-08-09,2509.23,2603.19,2423.53,2480.72,87129
2019-08-12,2480.72,2488.06,2479.54,2486.36,179348
2019-08-13,2486.36,2494.91,2435.8,2455.98,122845
2019-08-14,2455.98,2490.35,2436.89,2465.44,95473
2019-08-15,2465.44,2480.34,2452.78,2463.96,121418
2019-08-16,2463.96,2521.57,2393.98,2428.43,200217
2019-08-19,2428.43,2476.12,2425.21,2452.97,45103
2019-08-20,2452.97,2461.58,2429.62,2436.5,75986
2019-08-21,2436.5,2436.55,2409.35,2418.6,109513
2019-08-22,2418.6,2427.95,2415.63,2422.41,62905
2019-08-23,2422.41,2468.63,2383.19,2446.59,90655
2019-08-26,2446.59,2449.26,2418.7,2424.18,30209
2019-08-27,2424.18,2434.16,2418.21,2425.02,140415
2019-08-28,2425.02,2444.27,2407.77,2433.72,119202
2019-08-29,2433.72,2495.39,2407.22,2448.12,125541
2019-08-30,2448.12,2466.58,2418.48,2451.35,87168
2019-09-02,2451.35,2476.43,2442.49,2442.83,102431
2019-09-03,2442.83,2447.01,2363.82,2424.51,82596
2019-09-04,2424.51,2436.97,2418.33,2425.89,121079
2019-09-05,2425.89,2426.08,2402.57,2402.6,85901
2019-09-06,2402.6,2407.81,2276.67,2341.15,83951
2019-09-09,2341.15,2367.18,2337.31,2350.12,5820
2019-09-10,2350.12,2369.42,2349.87,2368.83,117833
2019-09-11,2368.83,2400.56,2301.68,2319.8,116415
2019-09-12,2319.8,2324.26,2286.79,2299.28,100654
2019-09-13,2299.28,2368.77,2288.44,2312.02,106957
2019-09-16,2312.02,2380.44,2301.92,2354.46,89363
2019-09-17,2354.46,2381.73,2323.5,2354.79,72015
2019-09-18,2354.79,2362.64,2330.78,2339.62,177434
2019-09-19,2339.62,2339.95,2335.13,2335.82,82549
2019-09-20,2335.82,2393.5,2326.39,2364.31,84632
2019-09-23,2364.31,2415.39,2342.47,2350.75,124530
2019-09-24,2350.75,2392.36,2282.87,2334.17,358
2019-09-25,2334.17,2343.22,2312.81,2324.27,108748
2019-09-26,2324.27,2324.32,2300.73,2304.88,40110
2019-09-27,2304.88,2320.35,2275.59,2307.53,68399
2019-09-30,2307.53,2346.06,2286.25,2340.99,140878
2019-10-01,2340.99,2349.52,2335.74,2347.66,125876
2019-10-02,2347.66,2371.13,2337.32,2342.41,160616
2019-10-03,2342.41,2375.26,2301.91,2336.39,150987
2019-10-04,2336.39,2351.08,2286.66,2304.43,164681
2019-10-07,2304.43,2345.19,2300.79,2322.63,110087
2019-10-08,2322.63,2433.7,2310.02,2321.14,109876
2019-10-09,2321.14,2352.44,2301.42,2317.56,122514
2019-10-10,2317.56,2386.71,2313.31,2383.89,85762
2019-10-11,2383.89,2392.97,2378.41,2390.0,192237
2019-10-14,2390.0,2419.17,2313.07,2374.01,87005
2019-10-15,2374.01,2396.01,2349.58,2364.97,115398
2019-10-16,2364.97,2412.54,2331.96,2388.97,97302
2019-10-17,2388.97,2401.94,2360.59,2391.17,108299
2019-10-18,2391.17,2396.08,2342.23,2360.84,55035
2019-10-21,2360.84,2384.55,2358.6,2380.01,134862
2019-10-22,2380.01,2389.57,2354.11,2365.89,181488
2019-10-23,2365.89,2407.23,2365.1,2405.24,121214
2019-10-24,2405.24,2428.12,2402.34,2428.01,193824
2019-10-25,2428.01,2431.88,2374.04,2418.1,163680
2019-10-28,2418.1,2468.13,2407.99,2445.27,169772
2019-10-29,2445.27,2449.97,2437.95,2446.31,156593
2019-10-30,2446.31,2467.0,2435.56,2464.35,53285
2019-10-31,2464.35,2484.32,2459.27,2474.39,125772
2019-11-01,2474.39,2476.47,2452.27,2455.45,87619
2019-11-04,2455.45,2456.88,2439.44,2441.09,94466
2019-11-05,2441.09,2495.34,2431.8,2462.98,116525
2019-11-06,2462.98,2465.82,2454.4,2455.23,111713
2019-11-07,2455.23,2534.81,2413.77,2446.06,108285
2019-11-08,2446.06,2455.51,2415.66,2425.14,69946
2019-11-11,2425.14,2439.27,2389.06,2433.92,182049
2019-11-12,2433.92,2480.14,2428.76,2478.26,21816
2019-11-13,2478.26,2485.66,2449.96,2454.5,124763
2019-11-14,2454.5,2461.26,2441.6,2454.6,80107
2019-11-15,2454.6,2486.25,2442.82,2484.93,138856
2019-11-18,2484.93,2527.03,2462.1,2482.62,97426
2019-11-19,2482.62,2504.7,2480.28,2492.0,102098
2019-11-20,2492.0,2499.96,2434.89,2468.18,68478
2019-11-21,2468.18,2502.76,2443.47,2477.04,86266
2019-11-22,2477.04,2513.07,2467.11,2472.45,70613
2019-11-25,2472.45,2524.64,2441.84,2493.54,51843
2019-11-26,2493.54,2523.14,2491.67,2519.2,127171
2019-11-27,2519.2,2619.34,2510.65,2576.68,102529
2019-11-28,2576.68,2598.04,2562.39,2588.92,79436
2019-11-29,2588.92,2627.6,2558.41,2595.34,67363
2019-12-02,2595.34,2615.16,2574.35,2598.74,116006
2019-12-03,2598.74,2648.59,2587.9,2589.61,119488
2019-12-04,2589.61,2599.5,2582.34,2596.33,103394
2019-12-05,2596.33,2602.45,2587.25,2588.54,89265
2019-12-06,2588.54,2592.51,2587.92,2591.38,115233
2019-12-09,2591.38,2630.93,2566.21,2620.65,135344
2019-12-10,2620.65,2662.93,2583.22,2596.35,120655
2019-12-11,2596.35,2635.32,2574.54,2621.54,80532
2019-12-12,2621.54,2670.5,2621.02,2651.02,78161
2019-12-13,2651.02,2706.95,2623.66,2646.98,71733
2019-12-16,2646.98,2648.43,2590.76,2596.67,117408
2019-12-17,2596.67,2603.93,2579.22,2581.78,80021
2019-12-18,2581.78,2646.52,2567.26,2610.53,33394
2019-12-19,2610.53,2619.19,2570.75,2608.93,108314
2019-12-20,2608.93,2614.99,2578.13,2584.99,111837
2019-12-23,2584.99,2586.62,2566.2,2572.56,118855
2019-12-24,2572.56,2600.91,2541.78,2590.82,101782
2019-12-25,2590.82,2643.83,2587.61,2602.37,29273
2019-12-26,2602.37,2606.35,2593.01,2595.87,88964
2019-12-27,2595.87,2615.65,2563.87,2586.51,13742
2019-12-30,2586.51,2596.86,2572.58,2576.66,169519
2019-12-31,2576.66,2580.75,2553.35,2554.9,97268
2020-01-01,2554.9,2593.05,2550.91,2590.77,62566
2020-01-02,2590.77,2625.17,2519.82,2582.48,121213
2020-01-03,2582.48,2618.7,2577.02,2609.43,95337
2020-01-06,2609.43,2649.74,2608.43,2643.64,83046
2020-01-07,2643.64,2682.34,2609.04,2665.83,122591
2020-01-08,2665.83,2683.44,2637.99,2654.42,91078
2020-01-09,2654.42,2663.92,2650.83,2662.65,170519
2020-01-10,2662.65,2688.2,2648.52,2660.82,167332
2020-01-13,2660.82,2673.25,2637.05,2638.46,55259
2020-01-14,2638.46,2670.2,2632.84,2644.88,59826
2020-01-15,2644.88,2646.22,2615.71,2616.36,100894
2020-01-16,2616.36,2660.89,2614.96,2642.87,60458
2020-01-17,2642.87,2673.83,2620.96,2630.92,156608
2020-01-20,2630.92,2642.27,2612.33,2634.5,60479
2020-01-21,2634.5,2640.83,2633.7,2639.98,113310
2020-01-22,2639.98,2643.84,2613.16,2632.83,62461
2020-01-23,2632.83,2649.89,2616.09,2645.4,53482
2020-01-24,2645.4,2655.28,2630.09,2633.2,118416
2020-01-27,2633.2,2653.47,2632.27,2652.42,126682
2020-01-28,2652.42,2668.63,2606.73,2619.96,121347
2020-01-29,2619.96,2638.74,2556.12,2621.87,73639
2020-01-30,2621.87,2697.97,2586.2,2666.05,112281
2020-01-31,2666.05,2666.99,2641.09,2641.42,87710
2020-02-03,2641.42,2645.33,2591.85,2624.58,90985
2020-02-04,2624.58,2668.33,2594.84,2635.48,160980
2020-02-05,2635.48,2659.31,2623.94,2638.58,93814
2020-02-06,2638.58,2646.69,2633.21,2645.67,146688
2020-02-07,2645.67,2687.86,2608.41,2656.0,130616
2020-02-10,2656.0,2685.5,2594.63,2669.74,93783
2020-02-11,2669.74,2701.73,2636.1,2694.77,112206
2020-02-12,2694.77,2714.89,2650.35,2703.19,833
2020-02-13,2703.19,2704.14,2691.76,2696.08,31974
2020-02-14,2696.08,2715.06,2681.46,2710.79,107545
2020-02-17,2710.79,2805.75,2667.75,2755.17,101891
2020-02-18,2755.17,2764.36,2727.78,2750.35,111808
2020-02-19,2750.35,2750.59,2720.36,2725.25,119567
2020-02-20,2725.25,2751.57,2711.11,2750.52,101320
2020-02-21,2750.52,2782.08,2745.73,2746.04,108667
2020-02-24,2746.04,2749.57,2676.38,2692.4,87938
2020-02-25,2692.4,2768.02,2689.7,2711.3,92266
2020-02-26,2711.3,2722.57,2667.07,2697.17,97163
2020-02-27,2697.17,2714.53,2686.84,2693.71,92658
2020-02-28,2693.71,2705.4,2689.77,2700.33,95915
2020-03-02,2700.33,2704.0,2699.44,2703.55,118254
2020-03-03,2703.55,2729.06,2697.24,2719.19,159666
2020-03-04,2719.19,2739.16,2696.12,2707.38,36095
2020-03-05,2707.38,2810.07,2638.49,2718.32,86568
2020-03-06,2718.32,2755.09,2652.64,2710.73,95704
2020-03-09,2710.73,2733.94,2696.14,2727.1,155023
2020-03-10,2727.1,2765.37,2702.78,2740.52,94755
2020-03-11,2740.52,2752.58,2710.53,2716.54,53737
2020-03-12,2716.54,2788.41,2710.52,2741.31,49485
2020-03-13,2741.31,2745.28,2708.45,2726.92,86356
2020-03-16,2726.92,2767.69,2684.3,2745.01,60375
2020-03-17,2745.01,2760.34,2740.35,2752.44,161295
2020-03-18,2752.44,2819.84,2745.44,2795.88,142486
2020-03-19,2795.88,2796.02,2779.61,2788.67,164519
2020-03-20,2788.67,2790.52,2747.65,2778.42,12320
2020-03-23,2778.42,2808.09,2775.7,2776.32,124220
2020-03-24,2776.32,2777.44,2765.7,2767.3,122819
2020-03-25,2767.3,2822.58,2705.82,2785.32,109763
2020-03-26,2785.32,2797.94,2739.87,2744.27,92276
2020-03-27,2744.27,2763.5,2692.4,2717.45,99935
2020-03-30,2717.45,2718.76,2688.62,2690.68,82838
2020-03-31,2690.68,2724.76,2666.21,2712.12,79360
2020-04-01,2712.12,2760.37,2709.19,2752.04,139816
2020-04-02,2752.04,2757.19,2739.97,2748.04,112512
2020-04-03,2748.04,2772.29,2721.84,2742.51,78341
2020-04-06,2742.51,2744.85,2739.21,2742.78,137558
2020-04-07,2742.78,2772.05,2740.84,2769.6,110905
2020-04-08,2769.6,2780.98,2745.06,2745.52,125248
2020-04-09,2745.52,2788.43,2732.34,2749.87,150304
2020-04-10,2749.87,2788.91,2742.4,2772.17,96194
2020-04-13,2772.17,2785.48,2768.19,2782.9,93152
2020-04-14,2782.9,2789.44,2782.11,2785.97,96431
2020-04-15,2785.97,2855.92,2695.8,2809.06,124722
2020-04-16,2809.06,2819.62,2725.21,2741.22,161495
2020-04-17,2741.22,2863.15,2721.54,2756.27,166567
2020-04-20,2756.27,2763.33,2734.92,2738.98,55164
2020-04-21,2738.98,2792.27,2600.48,2693.78,109890
2020-04-22,2693.78,2743.16,2669.34,2704.8,148527
2020-04-23,2704.8,2746.48,2685.47,2736.56,148261
2020-04-24,2736.56,2743.85,2728.56,2731.91,111455
2020-04-27,2731.91,2759.01,2723.15,2753.64,40229
2020-04-28,2753.64,2794.38,2750.15,2791.64,29277
2020-04-29,2791.64,2822.63,2791.24,2822.6,102756
2020-04-30,2822.6,2866.88,2817.1,2861.96,121455
2020-05-01,2861.96,2923.29,2797.65,2878.83,131277
2020-05-04,2878.83,2878.86,2876.46,2878.76,88012
2020-05-05,2878.76,2887.91,2812.75,2836.41,153191
2020-05-06,2836.41,2878.55,2740.86,2828.49,82594
2020-05-07,2828.49,2837.4,2786.47,2805.81,66565
2020-05-08,2805.81,2953.98,2797.12,2858.38,22977
2020-05-11,2858.38,2887.08,2816.09,2852.08,62675
2020-05-12,2852.08,2858.57,2811.28,2853.34,171489
2020-05-13,2853.34,2885.9,2835.82,2865.4,59959
2020-05-14,2865.4,2886.66,2803.7,2864.61,83016
2020-05-15,2864.61,2911.73,2860.7,2905.84,145742
2020-05-18,2905.84,2908.7,2885.48,2887.86,107907
2020-05-19,2887.86,2925.25,2856.37,2890.82,100804
2020-05-20,2890.82,2909.79,2860.48,2869.97,37321
2020-05-21,2869.97,2894.82,2822.22,2834.88,69607
2020-05-22,2834.88,2837.74,2794.46,2817.9,116849
2020-05-25,2817.9,2831.95,2768.86,2815.34,139806
2020-05-26,2815.34,2839.38,2792.28,2803.08,108807
2020-05-27,2803.08,2864.03,2754.25,2784.45,143125
2020-05-28,2784.45,2784.79,2744.66,2748.67,88608
2020-05-29,2748.67,2762.67,2712.21,2745.36,82043
2020-06-01,2745.36,2746.53,2688.32,2707.9,42179
2020-06-02,2707.9,2733.67,2696.22,2725.0,109010
2020-06-03,2725.0,2751.52,2719.35,2725.8,77020
2020-06-04,2725.8,2738.97,2684.98,2689.82,155658
2020-06-05,2689.82,2690.02,2681.36,2681.49,62616
2020-06-08,2681.49,2684.67,2661.79,2662.8,101242
2020-06-09,2662.8,2671.01,2659.23,2669.43,124369
2020-06-10,2669.43,2703.48,2664.69,2700.27,59712
2020-06-11,2700.27,2710.91,2652.58,2654.95,126413
2020-06-12,2654.95,2665.47,2648.19,2656.82,156958
2020-06-15,2656.82,2658.03,2646.49,2652.25,144436
2020-06-16,2652.25,2681.44,2593.31,2667.19,139008
2020-06-17,2667.19,2687.71,2666.65,2671.34,76403
2020-06-18,2671.34,2679.17,2642.87,2652.8,17405
2020-06-19,2652.8,2667.04,2638.95,2644.55,99910
2020-06-22,2644.55,2683.45,2594.25,2625.3,71073
2020-06-23,2625.3,2658.19,2606.6,2649.67,141086
2020-06-24,2649.67,2652.49,2613.65,2649.4,91279
2020-06-25,2649.4,2693.57,2648.75,2693.42,125476
2020-06-26,2693.42,2700.93,2681.99,2691.01,128609
2020-06-29,2691.01,2709.41,2670.9,2673.3,124941
2020-06-30,2673.3,2736.17,2614.61,2637.0,84423
2020-07-01,2637.0,2638.35,2559.53,2594.71,122347
2020-07-02,2594.71,2608.69,2548.05,2558.23,169361
2020-07-03,2558.23,2565.13,2555.52,2563.96,111685
2020-07-06,2563.96,2577.47,2563.04,2575.15,134751
2020-07-07,2575.15,2575.78,2538.71,2539.11,20839
2020-07-08,2539.11,2608.35,2491.65,2559.02,88726
2020-07-09,2559.02,2586.61,2522.44,2547.84,104579
2020-07-10,2547.84,2553.42,2547.52,2550.9,29671
2020-07-13,2550.9,2594.13,2550.33,2587.17,157367
2020-07-14,2587.17,2647.29,2559.54,2607.29,84734
2020-07-15,2607.29,2610.97,2591.78,2600.61,74969
2020-07-16,2600.61,2605.69,2574.98,2579.77,131254
2020-07-17,2579.77,2581.3,2530.61,2530.91,115249
2020-07-20,2530.91,2531.02,2514.48,2514.77,121472
2020-07-21,2514.77,2564.34,2445.73,2510.03,72607
2020-07-22,2510.03,2511.09,2484.16,2488.23,25668
2020-07-23,2488.23,2517.82,2484.99,2485.43,110867
2020-07-24,2485.43,2492.46,2439.89,2487.2,123353
2020-07-27,2487.2,2503.98,2479.08,2482.36,40315
2020-07-28,2482.36,2488.07,2426.15,2468.28,80791
2020-07-29,2468.28,2473.66,2467.95,2472.13,82693
2020-07-30,2472.13,2491.9,2459.14,2481.95,149713
2020-07-31,2481.95,2483.25,2425.51,2458.32,89289
2020-08-03,2458.32,2495.72,2421.12,2489.34,173921
2020-08-04,2489.34,2492.63,2467.52,2487.28,83851
2020-08-05,2487.28,2542.17,2464.09,2487.8,139170
2020-08-06,2487.8,2504.93,2478.52,2503.5,173914
2020-08-07,2503.5,2515.3,2490.17,2508.69,141184
2020-08-10,2508.69,2582.62,2388.61,2529.89,63105
2020-08-11,2529.89,2563.46,2519.77,2536.23,107024
2020-08-12,2536.23,2539.65,2517.25,2522.46,38973
2020-08-13,2522.46,2544.14,2514.67,2530.48,68071
2020-08-14,2530.48,2566.75,2496.54,2505.02,113145
2020-08-17,2505.02,2519.9,2496.0,2507.47,156344
2020-08-18,2507.47,2509.81,2504.2,2506.79,74898
2020-08-19,2506.79,2527.22,2498.15,2502.25,122233
2020-08-20,2502.25,2504.93,2486.95,2499.49,41105
2020-08-21,2499.49,2510.92,2451.77,2458.45,87315
2020-08-24,2458.45,2470.83,2416.73,2446.87,118800
2020-08-25,2446.87,2451.98,2445.43,2449.23,186253
2020-08-26,2449.23,2456.9,2443.45,2453.03,80423
2020-08-27,2453.03,2482.83,2369.01,2431.23,35589
2020-08-28,2431.23,2481.05,2424.31,2458.96,158657
2020-08-31,2458.96,2517.07,2430.35,2440.56,145979
2020-09-01,2440.56,2479.34,2415.73,2461.92,17633
2020-09-02,2461.92,2490.59,2455.14,2471.52,150093
2020-09-03,2471.52,2474.69,2443.83,2457.73,61086
2020-09-04,2457.73,2497.44,2457.4,2496.85,12099
